timestamp,rv
1672560000,
1672646400,
1672732800,
1672819200,
1672905600,
1672992000,
1673078400,
1673164800,
1673251200,
1673337600,
1673424000,
1673510400,
1673596800,
1673683200,
1673769600,
1673856000,
1673942400,
1674028800,
1674115200,
1674201600,
1674288000,
1674374400,0.5645
1674460800,0.5614
1674547200,0.5749
1674633600,0.57
1674720000,0.5669
1674806400,0.5718
1674892800,0.5692
1674979200,0.5695
1675065600,0.5963
1675152000,0.5974
1675238400,0.5932
1675324800,0.5928
1675411200,0.4274
1675497600,0.4235
1675584000,0.4348
1675670400,0.4347
1675756800,0.4364
1675843200,0.4372
1675929600,0.4653
1676016000,0.3243
1676102400,0.3214
1676188800,0.3211
1676275200,0.3119
1676361600,0.3161
1676448000,0.5542
1676534400,0.5844
1676620800,0.6028
1676707200,0.6023
1676793600,0.5985
1676880000,0.5869
1676966400,0.6125
1677052800,0.6018
1677139200,0.6063
1677225600,0.6207
1677312000,0.6206
1677398400,0.6153
1677484800,0.6165
1677571200,0.6198
1677657600,0.6134
1677744000,0.6276
1677830400,0.6258
1677916800,0.6256
1678003200,0.6256
1678089600,0.625
1678176000,0.6283
1678262400,0.4128
1678348800,0.5058
1678435200,0.4675
1678521600,0.492
1678608000,0.6538
1678694400,0.7316
1678780800,0.7212
1678867200,0.7222
1678953600,0.7552
1679040000,0.7575
1679126400,0.7627
1679212800,0.7785
1679299200,0.788
1679385600,0.788
1679472000,0.7892
1679558400,0.7544
1679644800,0.7725
1679731200,0.7726
1679817600,0.7713
1679904000,0.7908
1679990400,0.791
1680076800,0.7848
1680163200,0.6983
1680249600,0.696
1680336000,0.6977
1680422400,0.6172
1680508800,0.5429
1680595200,0.5391
1680681600,0.5459
1680768000,0.4928
1680854400,0.456
1680940800,0.4526
1681027200,0.4149
1681113600,0.4775
1681200000,0.4733
1681286400,0.4661
1681372800,0.4656
1681459200,0.4469
1681545600,0.4476
1681632000,0.456
1681718400,0.4302
1681804800,0.3999
1681891200,0.4314
1681977600,0.415
1682064000,0.422
1682150400,0.4289
1682236800,0.4255
1682323200,0.426
1682409600,0.4536
1682496000,0.4491
1682582400,0.4554
1682668800,0.4557
1682755200,0.4547
1682841600,0.463
1682928000,0.38
1683014400,0.3943
1683100800,0.3999
1683187200,0.3867
1683273600,0.3896
1683360000,0.3944
1683446400,0.4096
1683532800,0.4113
1683619200,0.407
1683705600,0.3721
1683792000,0.4002
1683878400,0.3893
1683964800,0.3823
1684051200,0.3908
1684137600,0.3906
1684224000,0.3524
1684310400,0.3546
1684396800,0.3464
1684483200,0.347
1684569600,0.3504
1684656000,0.3417
1684742400,0.342
1684828800,0.3384
1684915200,0.3364
1685001600,0.3459
1685088000,0.3433
1685174400,0.3527
1685260800,0.3446
1685347200,0.3416
1685433600,0.3523
1685520000,0.3564
1685606400,0.3065
1685692800,0.2975
1685779200,0.2974
1685865600,0.2882
1685952000,0.3367
1686038400,0.3792
1686124800,0.3726
1686211200,0.3643
1686297600,0.3872
1686384000,0.3859
1686470400,0.3854
1686556800,0.3805
1686643200,0.3696
1686729600,0.393
1686816000,0.4011
1686902400,0.4387
1686988800,0.4304
1687075200,0.4164
1687161600,0.4223
1687248000,0.5163
1687334400,0.5345
1687420800,0.5362
1687507200,0.5408
1687593600,0.5401
1687680000,0.5398
1687766400,0.4971
1687852800,0.4781
1687939200,0.4706
1688025600,0.471
1688112000,0.4452
1688198400,0.4457
1688284800,0.4451
1688371200,0.445
1688457600,0.4436
1688544000,0.3958
1688630400,0.4189
1688716800,0.3918
1688803200,0.3914
1688889600,0.391
1688976000,0.3908
1689062400,0.2577
1689148800,0.2049
1689235200,0.2261
1689321600,0.2358
1689408000,0.2344
1689494400,0.2299
1689580800,0.2339
1689667200,0.2324
1689753600,0.2333
1689840000,0.233
1689926400,0.2322
1690012800,0.232
1690099200,0.2305
1690185600,0.244
1690272000,0.2447
1690358400,0.2477
1690444800,0.2275
1690531200,0.2272
1690617600,0.2267
1690704000,0.2268
1690790400,0.2236
1690876800,0.2436
1690963200,0.2492
1691049600,0.2235
1691136000,0.2013
1691222400,0.202
1691308800,0.2019
1691395200,0.1994
1691481600,0.2227
1691568000,0.2247
1691654400,0.2167
1691740800,0.2151
1691827200,0.2151
1691913600,0.215
1692000000,0.1911
1692086400,0.1932
1692172800,0.2081
1692259200,0.3863
1692345600,0.3881
1692432000,0.3909
1692518400,0.3895
1692604800,0.3887
1692691200,0.3708
1692777600,0.3774
1692864000,0.3799
1692950400,0.3816
1693036800,0.381
1693123200,0.3805
1693209600,0.3804
1693296000,0.4408
1693382400,0.4399
1693468800,0.4771
1693555200,0.4762
1693641600,0.4787
1693728000,0.4787
1693814400,0.4783
1693900800,0.4789
1693987200,0.4756
1694073600,0.3561
1694160000,0.352
1694246400,0.3507
1694332800,0.3507
1694419200,0.3503
1694505600,0.3505
1694592000,0.3521
1694678400,0.3433
1694764800,0.3436
1694851200,0.3436
1694937600,0.3439
1695024000,0.3442
1695110400,0.2598
1695196800,0.2589
1695283200,0.1641
1695369600,0.161
1695456000,0.1597
1695542400,0.1723
1695628800,0.1674
1695715200,0.1676
1695801600,0.1699
1695888000,0.1879
1695974400,0.18
1696060800,0.1807
1696147200,0.2467
1696233600,0.2796
1696320000,0.2812
1696406400,0.2739
1696492800,0.2725
1696579200,0.2733
1696665600,0.2733
1696752000,0.2731
1696838400,0.275
1696924800,0.2907
1697011200,0.292
1697097600,0.2877
1697184000,0.2873
1697270400,0.2873
1697356800,0.3126
1697443200,0.3217
1697529600,0.3209
1697616000,0.3232
1697702400,0.331
1697788800,0.3299
1697875200,0.3298
1697961600,0.2956
1698048000,0.505
1698134400,0.5053
1698220800,0.508
1698307200,0.5236
1698393600,0.5243
1698480000,0.5242
1698566400,0.5221
1698652800,0.5196
1698739200,0.4989
1698825600,0.4941
1698912000,0.516
1698998400,0.5136
1699084800,0.5112
1699171200,0.5083
1699257600,0.5081
1699344000,0.5072
1699430400,0.5137
1699516800,0.5093
1699603200,0.5094
1699689600,0.5096
1699776000,0.5104
1699862400,0.2713
1699948800,0.305
1700035200,0.3577
1700121600,0.3766
1700208000,0.3767
1700294400,0.3767
1700380800,0.3812
1700467200,0.3808
1700553600,0.3958
1700640000,0.397
1700726400,0.3796
1700812800,0.3793
1700899200,0.3781
1700985600,0.3824
1701072000,0.3838
1701158400,0.3967
1701244800,0.372
1701331200,0.3741
1701417600,0.3722
1701504000,0.3793
1701590400,0.4215
1701676800,0.418
1701763200,0.4263
1701849600,0.3858
1701936000,0.3584
1702022400,0.3635
1702108800,0.3682
1702195200,0.4244
1702281600,0.4264
1702368000,0.4232
1702454400,0.445
1702540800,0.4471
1702627200,0.4538
1702713600,0.4567
1702800000,0.4606
1702886400,0.4898
1702972800,0.4833
1703059200,0.4825
1703145600,0.484
1703232000,0.484
1703318400,0.4802
1703404800,0.4443
1703491200,0.4474
1703577600,0.3924
1703664000,0.3975
1703750400,0.3987
1703836800,0.3848
1703923200,0.3901
1704009600,0.3451
