timestamp,iv_atm,iv_25d_put,iv_25d_call,skew_25d,butterfly_25d,term_spread
1613203200,0.7905,0.8105,0.7845,0.026,0.007,-0.0185
1613289600,0.7635,0.7808,0.7584,0.0224,0.006,-0.0195
1613376000,0.7027,0.7337,0.6935,0.0402,0.0108,-0.0177
1613462400,0.7171,0.7728,0.7004,0.0723,0.0195,-0.0037
1613548800,0.7252,0.8007,0.7025,0.0982,0.0264,0.0332
1613635200,0.7492,0.8565,0.717,0.1395,0.0375,0.0491
1613721600,0.7776,0.8585,0.7534,0.1052,0.0283,0.0249
1613808000,0.8162,0.8629,0.8022,0.0607,0.0163,0.014
1613894400,0.8311,0.8668,0.8204,0.0463,0.0125,0.0255
1613980800,1.0817,1.1255,1.0686,0.0569,0.0153,0.0443
1614067200,1.0382,1.0766,1.0267,0.0499,0.0134,0.0728
1614153600,1.0237,1.0481,1.0164,0.0316,0.0085,0.09
1614240000,1.1348,1.1772,1.1221,0.0551,0.0148,0.0805
1614326400,1.1527,1.1686,1.1479,0.0207,0.0056,0.0805
1614412800,1.2183,1.2663,1.204,0.0623,0.0168,0.0683
1614499200,1.2642,1.2969,1.2544,0.0425,0.0115,0.0829
1614585600,1.2604,1.2601,1.2605,-0.0004,-0.0001,0.0818
1614672000,1.2471,1.2475,1.247,0.0005,0.0001,0.0597
1614758400,1.2303,1.2003,1.2393,-0.0389,-0.0105,0.0857
1614844800,1.2409,1.2065,1.2512,-0.0447,-0.012,0.0977
1614931200,1.2956,1.2966,1.2953,0.0014,0.0004,0.1147
1615017600,1.3169,1.2988,1.3223,-0.0235,-0.0063,0.1168
1615104000,1.3125,1.2981,1.3168,-0.0188,-0.0051,0.0797
1615190400,1.3521,1.3666,1.3478,0.0189,0.0051,0.0462
1615276800,1.3512,1.3337,1.3565,-0.0228,-0.0061,0.0341
1615363200,1.3134,1.2906,1.3202,-0.0296,-0.008,0.0174
1615449600,1.3114,1.3228,1.3079,0.0148,0.004,0.024
1615536000,1.3123,1.3643,1.2967,0.0675,0.0182,0.0172
1615622400,1.3241,1.396,1.3026,0.0934,0.0252,0.0499
1615708800,1.3495,1.4629,1.3154,0.1474,0.0397,0.0649
1615795200,1.1244,1.1841,1.1064,0.0777,0.0209,0.0752
1615881600,1.1121,1.177,1.0926,0.0844,0.0227,0.0579
1615968000,1.1029,1.1827,1.079,0.1037,0.0279,0.0685
1616054400,0.8952,0.9533,0.8777,0.0756,0.0204,0.0516
1616140800,0.8757,0.9416,0.856,0.0856,0.023,0.0416
1616227200,0.74,0.7905,0.7248,0.0657,0.0177,0.0443
1616313600,0.7122,0.7432,0.703,0.0402,0.0108,0.0259
1616400000,0.7344,0.7765,0.7218,0.0547,0.0147,0.0064
1616486400,0.7538,0.7824,0.7452,0.0372,0.01,0.0595
1616572800,0.8114,0.8287,0.8062,0.0226,0.0061,0.0579
1616659200,0.7632,0.8014,0.7517,0.0497,0.0134,0.0862
1616745600,0.7163,0.7604,0.7031,0.0573,0.0154,0.0674
1616832000,0.6869,0.7601,0.6649,0.0952,0.0256,0.0776
1616918400,0.6776,0.7786,0.6473,0.1313,0.0353,0.0911
1617004800,0.6874,0.7709,0.6623,0.1086,0.0292,0.0824
1617091200,0.6783,0.7679,0.6514,0.1165,0.0314,0.068
1617177600,0.6766,0.7803,0.6455,0.1347,0.0363,0.065
1617264000,0.723,0.8188,0.6942,0.1246,0.0335,0.0625
1617350400,0.7868,0.8857,0.7572,0.1286,0.0346,0.0622
1617436800,0.858,0.949,0.8307,0.1183,0.0319,0.0597
1617523200,0.8547,0.9267,0.8331,0.0936,0.0252,0.0353
1617609600,0.8281,0.9088,0.8039,0.1049,0.0282,0.0453
1617696000,0.8442,0.8967,0.8284,0.0682,0.0184,0.0608
1617782400,0.8764,0.928,0.861,0.067,0.018,0.056
1617868800,0.8859,0.9454,0.868,0.0774,0.0208,0.0632
1617955200,0.8699,0.9262,0.853,0.0732,0.0197,0.0351
1618041600,0.8758,0.9426,0.8558,0.0868,0.0234,0.0318
1618128000,0.881,0.9175,0.8701,0.0473,0.0127,0.0466
1618214400,0.8007,0.8424,0.7882,0.0542,0.0146,0.0639
1618300800,0.8583,0.9249,0.8383,0.0866,0.0233,0.0604
1618387200,0.7487,0.8251,0.7258,0.0993,0.0267,0.0321
1618473600,0.7767,0.8523,0.754,0.0983,0.0265,0.0501
1618560000,0.7648,0.8316,0.7447,0.0869,0.0234,0.0532
1618646400,0.9498,0.9935,0.9367,0.0568,0.0153,0.0454
1618732800,0.9739,1.0178,0.9608,0.0571,0.0154,0.0263
1618819200,1.0428,1.0535,1.0397,0.0138,0.0037,-0.013
1618905600,1.1052,1.1252,1.0992,0.026,0.007,-0.0033
1618992000,1.0934,1.1153,1.0868,0.0285,0.0077,-0.0248
1619078400,1.2374,1.2311,1.2393,-0.0082,-0.0022,-0.0201
1619164800,1.2207,1.1759,1.2341,-0.0582,-0.0157,-0.023
1619251200,1.2134,1.2289,1.2087,0.0202,0.0054,-0.0435
1619337600,1.2861,1.2753,1.2893,-0.014,-0.0038,-0.058
1619424000,1.2976,1.318,1.2915,0.0265,0.0071,-0.0604
1619510400,1.2855,1.3325,1.2714,0.0611,0.0165,-0.0442
1619596800,1.3009,1.3703,1.28,0.0903,0.0243,-0.089
1619683200,1.2801,1.3311,1.2649,0.0662,0.0178,-0.0757
1619769600,1.2706,1.3077,1.2595,0.0482,0.013,-0.0806
1619856000,1.2755,1.336,1.2574,0.0786,0.0211,-0.0771
1619942400,1.3069,1.3901,1.2819,0.1082,0.0291,-0.0384
1620028800,1.289,1.3952,1.2571,0.1381,0.0372,-0.0401
1620115200,1.2664,1.3652,1.2367,0.1285,0.0346,-0.0722
1620201600,1.2577,1.3046,1.2436,0.061,0.0164,-0.0617
1620288000,1.2481,1.2888,1.236,0.0528,0.0142,-0.0761
1620374400,1.238,1.2605,1.2312,0.0293,0.0079,-0.0655
1620460800,1.1831,1.234,1.1679,0.0661,0.0178,-0.0606
1620547200,1.1934,1.2099,1.1884,0.0215,0.0058,-0.0351
1620633600,1.1182,1.1503,1.1086,0.0417,0.0112,-0.0144
1620720000,1.0995,1.1614,1.081,0.0804,0.0217,-0.0086
1620806400,1.2088,1.2654,1.1919,0.0735,0.0198,0.0198
1620892800,0.982,1.0001,0.9766,0.0235,0.0063,0.0457
1620979200,0.9518,0.9325,0.9576,-0.0251,-0.0068,0.0583
1621065600,0.9587,0.9499,0.9614,-0.0114,-0.0031,0.0485
1621152000,1.0515,1.0645,1.0476,0.0169,0.0045,0.0329
1621238400,1.0659,1.0609,1.0674,-0.0065,-0.0017,0.0214
1621324800,1.2498,1.1913,1.2673,-0.076,-0.0205,0.0002
1621411200,1.2997,1.2277,1.3213,-0.0935,-0.0252,-0.0062
1621497600,1.2689,1.2411,1.2773,-0.0362,-0.0097,-0.0015
1621584000,1.4655,1.4488,1.4705,-0.0217,-0.0059,-0.0191
1621670400,1.4536,1.4735,1.4476,0.0259,0.007,-0.0136
1621756800,1.4409,1.3792,1.4595,-0.0803,-0.0216,0.0127
1621843200,1.5702,1.5885,1.5647,0.0239,0.0064,0.0051
1621929600,1.6181,1.6638,1.6043,0.0595,0.016,-0.008
1622016000,1.632,1.6647,1.6222,0.0425,0.0114,0.0207
1622102400,1.6497,1.7034,1.6336,0.0698,0.0188,0.008
1622188800,1.6318,1.6984,1.6118,0.0866,0.0233,-0.027
1622275200,1.5283,1.6245,1.4995,0.125,0.0336,-0.0425
1622361600,1.521,1.5985,1.4978,0.1007,0.0271,-0.0265
1622448000,1.5604,1.6532,1.5325,0.1206,0.0325,-0.0102
1622534400,1.5185,1.6495,1.4791,0.1704,0.0459,0.0182
1622620800,1.5158,1.607,1.4884,0.1185,0.0319,0.0436
1622707200,1.5197,1.5982,1.4961,0.1021,0.0275,0.0544
1622793600,1.5626,1.6879,1.525,0.1629,0.0439,0.0499
1622880000,1.5544,1.6676,1.5204,0.1472,0.0396,0.0494
1622966400,1.5292,1.6799,1.484,0.1959,0.0527,0.0412
1623052800,1.567,1.7237,1.52,0.2037,0.0549,0.0176
1623139200,1.4516,1.608,1.4047,0.2033,0.0547,-0.0072
1623225600,1.4082,1.6242,1.3435,0.2807,0.0756,-0.0393
1623312000,1.4172,1.6319,1.3529,0.279,0.0751,-0.0264
1623398400,1.2043,1.418,1.1401,0.2778,0.0748,-0.0315
1623484800,1.1975,1.3579,1.1494,0.2085,0.0561,0.0131
1623571200,1.2147,1.3328,1.1792,0.1536,0.0414,0.0148
1623657600,1.0486,1.1494,1.0184,0.131,0.0353,0.0133
1623744000,0.9882,1.0767,0.9616,0.1151,0.031,0.0039
1623830400,0.9788,1.0741,0.9502,0.1239,0.0334,0.0032
1623916800,0.9466,1.0123,0.927,0.0853,0.023,-0.0215
1624003200,0.934,0.9663,0.9243,0.0419,0.0113,-0.0279
1624089600,0.9509,0.9875,0.9399,0.0476,0.0128,-0.0352
1624176000,1.0017,1.0223,0.9955,0.0267,0.0072,-0.0518
1624262400,0.911,0.9498,0.8993,0.0505,0.0136,-0.0662
1624348800,0.9347,0.9643,0.9258,0.0385,0.0104,-0.0077
1624435200,0.8745,0.9114,0.8634,0.048,0.0129,-0.009
1624521600,0.8443,0.89,0.8306,0.0594,0.016,-0.001
1624608000,0.8481,0.9036,0.8314,0.0722,0.0194,0.0101
1624694400,0.9584,1.0028,0.945,0.0578,0.0156,0.0394
1624780800,1.0528,1.066,1.0488,0.0172,0.0046,0.0469
1624867200,1.0123,1.0095,1.0131,-0.0036,-0.001,0.0608
1624953600,1.0131,1.0504,1.0018,0.0486,0.0131,0.0539
1625040000,1.0196,1.0826,1.0007,0.082,0.0221,0.0583
1625126400,1.001,1.0935,0.9732,0.1202,0.0324,0.0537
1625212800,1.0528,1.1586,1.021,0.1376,0.037,0.0633
1625299200,1.0693,1.1616,1.0416,0.1201,0.0323,0.0593
1625385600,1.0152,1.0739,0.9976,0.0763,0.0206,0.0522
1625472000,1.0053,1.0735,0.9848,0.0887,0.0239,0.0687
1625558400,1.0003,1.0605,0.9823,0.0782,0.0211,0.0595
1625644800,1.0524,1.15,1.0232,0.1268,0.0341,0.0162
1625731200,1.0454,1.1239,1.0219,0.102,0.0275,0.0003
1625817600,1.0253,1.0925,1.0051,0.0874,0.0235,-0.0306
1625904000,1.038,1.1011,1.019,0.0821,0.0221,-0.0532
1625990400,0.9596,1.0181,0.942,0.0762,0.0205,-0.0525
1626076800,0.9817,1.0334,0.9662,0.0673,0.0181,-0.0432
1626163200,1.0003,1.0781,0.977,0.1011,0.0272,-0.0433
1626249600,1.0659,1.1147,1.0512,0.0634,0.0171,-0.0414
1626336000,1.0921,1.1393,1.0779,0.0613,0.0165,-0.0268
1626422400,0.9666,1.0448,0.9431,0.1017,0.0274,-0.0306
1626508800,0.9548,1.0524,0.9255,0.1269,0.0342,-0.0279
1626595200,0.869,0.9732,0.8378,0.1355,0.0365,-0.0074
1626681600,0.8726,0.9749,0.8419,0.1331,0.0358,-0.0199
1626768000,0.91,0.995,0.8846,0.1104,0.0297,0.0092
1626854400,0.9917,1.1232,0.9523,0.1709,0.046,0.0105
1626940800,0.9778,1.0822,0.9464,0.1358,0.0366,0.0424
1627027200,0.9153,1.0084,0.8874,0.121,0.0326,0.0293
1627113600,0.9201,0.99,0.8991,0.0908,0.0245,0.049
1627200000,0.9928,1.0584,0.9732,0.0852,0.0229,0.054
1627286400,0.9782,1.0414,0.9593,0.0821,0.0221,0.0457
1627372800,0.9397,1.0104,0.9185,0.0919,0.0247,0.0491
1627459200,0.8317,0.8743,0.8189,0.0554,0.0149,0.0317
1627545600,0.8412,0.8801,0.8295,0.0505,0.0136,0.013
1627632000,0.8294,0.8766,0.8152,0.0614,0.0165,0.006
1627718400,0.861,0.9054,0.8477,0.0577,0.0155,0.0173
1627804800,0.8666,0.9293,0.8478,0.0814,0.0219,0.0204
1627891200,0.8865,0.9725,0.8607,0.1118,0.0301,-0.0059
1627977600,0.8506,0.9673,0.8155,0.1518,0.0409,-0.0192
1628064000,0.8978,1.0009,0.8668,0.1341,0.0361,-0.0044
1628150400,0.9019,0.9872,0.8763,0.1108,0.0298,0.0242
1628236800,0.891,0.9706,0.8671,0.1035,0.0279,0.0432
1628323200,0.9477,1.0152,0.9274,0.0878,0.0236,0.0549
1628409600,0.9945,1.031,0.9835,0.0475,0.0128,0.0328
1628496000,0.886,0.9158,0.8771,0.0387,0.0104,0.0239
1628582400,0.8729,0.9306,0.8556,0.075,0.0202,0.0319
1628668800,0.9492,1.0025,0.9332,0.0694,0.0187,0.0454
1628755200,0.9517,1.0345,0.9269,0.1076,0.029,0.0354
1628841600,0.9637,1.0746,0.9304,0.1443,0.0388,0.0205
1628928000,1.0021,1.1166,0.9678,0.1488,0.0401,0.0132
1629014400,0.9535,1.0962,0.9107,0.1856,0.05,0.0107
1629100800,0.9578,1.081,0.9209,0.1601,0.0431,0.009
1629187200,1.0039,1.1155,0.9704,0.1452,0.0391,-0.0051
1629273600,0.9852,1.0958,0.952,0.1438,0.0387,-0.0129
1629360000,1.0066,1.0683,0.9881,0.0802,0.0216,-0.0175
1629446400,0.9988,1.0506,0.9833,0.0673,0.0181,-0.0294
1629532800,0.958,1.0121,0.9418,0.0703,0.0189,0.0061
1629619200,0.9264,0.9759,0.9115,0.0644,0.0173,0.027
1629705600,0.8933,0.9423,0.8786,0.0637,0.0172,0.0184
1629792000,0.9349,0.9833,0.9204,0.0629,0.0169,-0.0209
1629878400,0.8814,0.8942,0.8776,0.0166,0.0045,0.0097
1629964800,0.8929,0.8963,0.8918,0.0045,0.0012,0.0269
1630051200,0.9129,0.9113,0.9133,-0.0021,-0.0006,0.0506
1630137600,0.877,0.8782,0.8766,0.0017,0.0005,0.0263
1630224000,0.8032,0.804,0.8029,0.0011,0.0003,-0.0166
1630310400,0.7938,0.7957,0.7933,0.0024,0.0006,-0.0019
1630396800,0.7967,0.8625,0.777,0.0855,0.023,-0.0284
1630483200,0.7962,0.8747,0.7726,0.102,0.0275,0.0231
1630569600,0.7698,0.8808,0.7365,0.1443,0.0389,0.0065
1630656000,0.8025,0.9088,0.7706,0.1382,0.0372,0.0504
1630742400,0.8055,0.8939,0.7789,0.115,0.031,0.1007
1630828800,0.7675,0.8466,0.7438,0.1028,0.0277,0.1227
1630915200,0.7334,0.798,0.714,0.084,0.0226,0.1104
1631001600,1.0869,1.1583,1.0654,0.0928,0.025,0.0839
1631088000,1.0673,1.1905,1.0303,0.1602,0.0431,0.1028
1631174400,1.0483,1.104,1.0316,0.0724,0.0195,0.0916
1631260800,1.0537,1.135,1.0293,0.1056,0.0284,0.0507
1631347200,1.0739,1.1323,1.0563,0.076,0.0205,0.0703
1631433600,1.0539,1.1481,1.0256,0.1225,0.033,0.0728
1631520000,1.0395,1.1524,1.0056,0.1469,0.0395,0.0648
1631606400,1.0451,1.1197,1.0228,0.097,0.0261,0.013
1631692800,1.0436,1.1961,0.9978,0.1983,0.0534,0.0416
1631779200,1.0518,1.1932,1.0093,0.1838,0.0495,0.0329
1631865600,1.0493,1.2011,1.0038,0.1973,0.0531,0.0137
1631952000,1.0544,1.2339,1.0006,0.2333,0.0628,-0.0022
1632038400,1.1245,1.3064,1.0699,0.2365,0.0637,0.0152
1632124800,1.0923,1.2482,1.0456,0.2026,0.0545,0.0081
1632211200,1.0869,1.247,1.0388,0.2082,0.0561,0.0103
1632297600,1.082,1.2027,1.0458,0.1569,0.0422,0.0242
1632384000,1.0775,1.201,1.0405,0.1605,0.0432,0.0177
1632470400,1.0858,1.206,1.0497,0.1563,0.0421,0.0497
1632556800,1.0992,1.2074,1.0668,0.1406,0.0379,0.0188
1632643200,1.2158,1.3542,1.1743,0.1799,0.0484,0.031
1632729600,1.2474,1.3936,1.2036,0.19,0.0512,0.006
1632816000,1.0173,1.1716,0.971,0.2007,0.054,0.0222
1632902400,0.9705,1.067,0.9415,0.1255,0.0338,0.0293
1632988800,1.0136,1.1249,0.9802,0.1447,0.0389,0.0406
1633075200,1.0451,1.1307,1.0194,0.1113,0.03,0.018
1633161600,1.0521,1.1545,1.0214,0.1331,0.0358,0.0263
1633248000,1.0549,1.1236,1.0343,0.0894,0.0241,-0.0008
1633334400,1.0717,1.1388,1.0516,0.0871,0.0235,-0.0212
1633420800,1.0872,1.1583,1.0658,0.0924,0.0249,0.0402
1633507200,1.0888,1.1651,1.0659,0.0993,0.0267,0.0351
1633593600,1.0785,1.151,1.0568,0.0942,0.0254,0.0071
1633680000,1.0934,1.1696,1.0706,0.099,0.0267,-0.041
1633766400,1.0697,1.1282,1.0522,0.076,0.0205,-0.013
1633852800,0.9613,1.0482,0.9352,0.113,0.0304,-0.0367
1633939200,0.9408,1.0447,0.9096,0.1352,0.0364,-0.0395
1634025600,0.8942,0.9828,0.8676,0.1153,0.031,-0.0438
1634112000,0.8979,1.0044,0.866,0.1384,0.0373,-0.0628
1634198400,0.8995,1.0007,0.8692,0.1315,0.0354,-0.0481
1634284800,0.8471,0.9456,0.8176,0.1281,0.0345,-0.0478
1634371200,0.7832,0.8424,0.7654,0.077,0.0207,-0.0437
1634457600,0.662,0.7389,0.639,0.0999,0.0269,-0.0404
1634544000,0.6127,0.686,0.5907,0.0954,0.0257,-0.0395
1634630400,0.6167,0.67,0.6007,0.0693,0.0187,-0.026
1634716800,0.634,0.7009,0.6139,0.087,0.0234,-0.0171
1634803200,0.6421,0.7112,0.6214,0.0898,0.0242,-0.0343
1634889600,0.6153,0.713,0.5859,0.1271,0.0342,-0.0163
1634976000,0.5963,0.6975,0.5659,0.1316,0.0354,-0.0026
1635062400,0.6392,0.7565,0.604,0.1526,0.0411,0.0092
1635148800,0.6269,0.7713,0.5836,0.1877,0.0505,0.0097
1635235200,0.616,0.7271,0.5827,0.1444,0.0389,-0.0039
1635321600,0.61,0.7295,0.5742,0.1553,0.0418,0.0172
1635408000,0.7063,0.8215,0.6717,0.1498,0.0403,0.0337
1635494400,0.7539,0.8798,0.7161,0.1637,0.0441,0.062
1635580800,0.7157,0.8196,0.6845,0.1351,0.0364,0.0426
1635667200,0.6567,0.7567,0.6267,0.13,0.035,0.0656
1635753600,0.6272,0.7262,0.5975,0.1286,0.0346,0.0438
1635840000,0.6462,0.7459,0.6163,0.1296,0.0349,0.0189
1635926400,0.6621,0.7206,0.6446,0.076,0.0205,0.0258
1636012800,0.6325,0.7194,0.6064,0.113,0.0304,0.0397
1636099200,0.5974,0.6351,0.5861,0.049,0.0132,0.019
1636185600,0.5954,0.6322,0.5844,0.0478,0.0129,0.0205
1636272000,0.6267,0.6403,0.6227,0.0177,0.0048,-0.012
1636358400,0.6333,0.6456,0.6296,0.016,0.0043,-0.0084
1636444800,0.6331,0.6479,0.6287,0.0192,0.0052,0.024
1636531200,0.5274,0.5243,0.5283,-0.004,-0.0011,0.036
1636617600,0.568,0.5686,0.5678,0.0007,0.0002,0.0111
1636704000,0.5089,0.5215,0.5051,0.0164,0.0044,-0.0099
1636790400,0.5657,0.6285,0.5468,0.0817,0.022,-0.0005
1636876800,0.5804,0.6407,0.5624,0.0783,0.0211,0.0244
1636963200,0.7043,0.7658,0.6859,0.0798,0.0215,0.0496
1637049600,0.7295,0.8313,0.699,0.1322,0.0356,0.0157
1637136000,0.7052,0.7848,0.6813,0.1034,0.0278,0.0326
1637222400,0.6453,0.7339,0.6187,0.1152,0.031,0.0099
1637308800,0.6913,0.8202,0.6527,0.1675,0.0451,0.0424
1637395200,0.6553,0.7828,0.617,0.1658,0.0446,0.055
1637481600,0.671,0.7694,0.6414,0.128,0.0345,0.0627
1637568000,0.6826,0.7869,0.6513,0.1357,0.0365,0.0542
1637654400,0.7047,0.7864,0.6802,0.1062,0.0286,0.0406
1637740800,0.7117,0.8047,0.6838,0.1209,0.0325,0.0129
1637827200,0.7408,0.8021,0.7224,0.0797,0.0215,0.0148
1637913600,0.7644,0.8122,0.7501,0.062,0.0167,0.0372
1638000000,0.7048,0.7401,0.6942,0.0459,0.0124,0.0188
1638086400,0.772,0.8397,0.7516,0.088,0.0237,0.034
1638172800,0.8035,0.828,0.7961,0.0319,0.0086,0.0357
1638259200,0.8495,0.8712,0.843,0.0282,0.0076,0.0386
1638345600,0.8757,0.9281,0.8599,0.0681,0.0183,0.0001
1638432000,0.8576,0.8828,0.8501,0.0327,0.0088,-0.0264
1638518400,1.0741,1.1233,1.0593,0.064,0.0172,0.01
1638604800,1.1218,1.1779,1.105,0.0729,0.0196,-0.0056
1638691200,1.1158,1.1562,1.1037,0.0526,0.0142,-0.0232
1638777600,1.0768,1.1267,1.0618,0.0648,0.0174,0.0074
1638864000,1.0695,1.1591,1.0427,0.1164,0.0313,0.0117
1638950400,1.0629,1.23,1.0127,0.2173,0.0585,0.0473
1639036800,1.1106,1.2447,1.0703,0.1744,0.047,0.0143
1639123200,1.0898,1.2114,1.0533,0.1581,0.0426,0.0245
1639209600,1.0925,1.2227,1.0534,0.1693,0.0456,0.0456
1639296000,1.0842,1.189,1.0528,0.1362,0.0367,0.0283
1639382400,1.106,1.1785,1.0843,0.0942,0.0254,0.0411
1639468800,1.0982,1.1716,1.0762,0.0953,0.0257,0.0243
1639555200,1.0932,1.1365,1.0802,0.0563,0.0152,-0.0056
1639641600,1.1049,1.1412,1.094,0.0472,0.0127,-0.018
1639728000,1.0974,1.1438,1.0835,0.0604,0.0163,-0.0107
1639814400,1.1029,1.1841,1.0785,0.1056,0.0284,-0.0349
1639900800,1.0732,1.1039,1.064,0.0399,0.0107,-0.0405
1639987200,1.098,1.1555,1.0808,0.0748,0.0201,-0.0184
1640073600,1.0313,1.133,1.0008,0.1322,0.0356,-0.0403
1640160000,1.0168,1.1184,0.9863,0.1321,0.0356,0.007
1640246400,1.0498,1.1796,1.0108,0.1688,0.0454,-0.0043
1640332800,0.8529,0.9453,0.8252,0.12,0.0323,-0.0185
1640419200,0.8359,0.8972,0.8175,0.0797,0.0215,-0.028
1640505600,0.8167,0.8592,0.8039,0.0553,0.0149,-0.0103
1640592000,0.7667,0.8135,0.7527,0.0608,0.0164,0.0299
1640678400,0.7369,0.8112,0.7146,0.0966,0.026,0.014
1640764800,0.7721,0.8809,0.7395,0.1415,0.0381,0.058
1640851200,0.6739,0.7548,0.6497,0.1051,0.0283,0.0591
1640937600,0.6701,0.7149,0.6566,0.0583,0.0157,0.0676
