timestamp,close
1735718400,95748.5
1735804800,96288.5
1735891200,98264.0
1735977600,98249.0
1736064000,99365.0
1736150400,101688.5
1736236800,95589.5
1736323200,93149.0
1736409600,94499.5
1736496000,94239.0
1736582400,94292.5
1736668800,93531.0
1736755200,94884.0
1736841600,97298.0
1736928000,99837.0
1737014400,101523.0
1737100800,102804.5
1737187200,105078.0
1737273600,107079.0
1737360000,101865.5
1737446400,105096.0
1737532800,102654.0
1737619200,105062.0
1737705600,104390.0
1737792000,105036.5
1737878400,99029.0
1737964800,102806.0
1738051200,102719.5
1738137600,105153.0
1738224000,104205.0
1738310400,102175.5
1738396800,99606.0
1738483200,95390.0
1738569600,98557.0
1738656000,97929.0
1738742400,98257.5
1738828800,96757.0
1738915200,96202.0
1739001600,97106.5
1739088000,97465.0
1739174400,98302.5
1739260800,96097.0
1739347200,96067.5
1739433600,96964.0
1739520000,97431.0
1739606400,97276.5
1739692800,96073.5
1739779200,95469.5
1739865600,95693.5
1739952000,96904.0
1740038400,98255.5
1740124800,96294.0
1740211200,96550.5
1740297600,95897.0
1740384000,89322.5
1740470400,88642.5
1740556800,86208.5
1740643200,79123.5
1740729600,84693.0
1740816000,86198.0
1740902400,92350.0
1740988800,83105.0
1741075200,87585.5
1741161600,91302.5
1741248000,88346.5
1741334400,86179.0
1741420800,85965.5
1741507200,82285.0
1741593600,80371.0
1741680000,82368.0
1741766400,83137.0
1741852800,82178.5
1741939200,83823.5
1742025600,84258.5
1742112000,83547.5
1742198400,83135.0
1742284800,83155.0
1742371200,85830.5
1742457600,83866.5
1742544000,84215.0
1742630400,84265.0
1742716800,86907.5
1742803200,86461.0
1742889600,88190.0
1742976000,87387.0
1743062400,85150.0
1743148800,83690.0
1743235200,83001.0
1743321600,81914.0
1743408000,83481.5
1743494400,84417.0
1743580800,83473.0
1743667200,84004.5
1743753600,83476.0
1743840000,83003.5
1743926400,75057.0
1744012800,79492.5
1744099200,77638.0
1744185600,81576.5
1744272000,81217.5
1744358400,83729.5
1744444800,84454.0
1744531200,84582.0
1744617600,85731.5
1744704000,83342.0
1744790400,84699.5
1744876800,84656.0
1744963200,85231.5
1745049600,84796.5
1745136000,87454.5
1745222400,88518.0
1745308800,94145.5
1745395200,92184.0
1745481600,93805.5
1745568000,94634.0
1745654400,94078.0
1745740800,94743.0
1745827200,94932.0
1745913600,94642.0
1746000000,95060.5
1746086400,96401.5
1746172800,96371.0
1746259200,95900.0
1746345600,94762.5
1746432000,94391.0
1746518400,96988.0
1746604800,99298.5
1746691200,103643.0
1746777600,103810.0
1746864000,103446.5
1746950400,104476.5
1747036800,102683.5
1747123200,103723.0
1747209600,101823.0
1747296000,103720.5
1747382400,103491.5
1747468800,103948.0
1747555200,103267.0
1747641600,105104.5
1747728000,106603.0
1747814400,111121.5
1747900800,110744.0
1747987200,107600.5
1748073600,107689.0
1748160000,110185.0
1748246400,109599.5
1748332800,108869.5
1748419200,107928.5
1748505600,105075.0
1748592000,103772.0
1748678400,104313.0
1748764800,105434.5
1748851200,105227.0
1748937600,105369.5
1749024000,104548.5
1749110400,103188.5
1749196800,104942.0
1749283200,105517.0
1749369600,105650.0
1749456000,109292.0
1749542400,109498.5
1749628800,107651.5
1749715200,104946.0
1749801600,105112.0
1749888000,105502.5
1749974400,107099.5
1750060800,106810.5
1750147200,104991.5
1750233600,104646.5
1750320000,105827.5
1750406400,103472.0
1750492800,102444.0
1750579200,101955.5
1750665600,105054.0
1750752000,106676.5
1750838400,107915.0
1750924800,106899.5
1751011200,107563.5
1751097600,107478.0
1751184000,107678.5
1751270400,107206.5
1751356800,107150.5
1751443200,109380.0
1751529600,108773.5
1751616000,108095.5
1751702400,108097.5
1751788800,109119.5
1751875200,108491.5
1751961600,108761.0
1752048000,111335.0
1752134400,117660.0
1752220800,117820.0
1752307200,118065.0
1752393600,122806.0
1752480000,116800.0
1752566400,118240.5
1752652800,118374.0
1752739200,119520.0
1752825600,118291.5
1752912000,118138.5
1752998400,119465.5
1753084800,118058.0
1753171200,118437.5
1753257600,118511.5
1753344000,115272.5
1753430400,117427.0
1753516800,118191.0
1753603200,118925.5
1753689600,118931.0
1753776000,118140.0
1753862400,118709.5
1753948800,115063.5
1754035200,113929.5
1754121600,113645.0
1754208000,114672.0
1754294400,113991.5
1754380800,114240.5
1754467200,114851.5
1754553600,116903.5
1754640000,116818.5
1754726400,117850.0
1754812800,121589.5
1754899200,119040.0
1754985600,119646.0
1755072000,121841.0
1755158400,119081.5
1755244800,117660.0
1755331200,118088.0
1755417600,115294.0
1755504000,114980.5
1755590400,113469.0
1755676800,113935.5
1755763200,113083.0
1755849600,115797.0
1755936000,114897.5
1756022400,111494.5
1756108800,110291.0
1756195200,110746.5
1756281600,113213.5
1756368000,109990.5
1756454400,108474.0
1756540800,108740.5
1756627200,109487.0
1756713600,110238.0
1756800000,111150.0
1756886400,110489.0
1756972800,113000.0
1757059200,110859.5
1757145600,110764.0
1757232000,111292.5
1757318400,113047.5
1757404800,112589.5
1757491200,114150.0
1757577600,115200.5
1757664000,115891.0
1757750400,115895.0
1757836800,115893.0
1757923200,115868.5
1758009600,117266.5
1758096000,117140.5
1758182400,116964.5
1758268800,116016.5
1758355200,115864.5
1758441600,112622.0
1758528000,113160.0
1758614400,112618.5
1758700800,111825.5
1758787200,109350.0
1758873600,109479.5
1758960000,109556.5
1759046400,111948.5
1759132800,113820.0
1759219200,114611.0
1759305600,118674.5
1759392000,119788.0
1759478400,122502.0
1759564800,124785.5
1759651200,123492.0
1759737600,123777.5
1759824000,121637.5
1759910400,121935.5
1759996800,120949.5
1760083200,110494.0
1760169600,111651.0
1760256000,115495.0
1760342400,111790.5
1760428800,112684.5
1760515200,110637.5
1760601600,105597.5
1760688000,106824.5
1760774400,106812.5
1760860800,111249.5
1760947200,108119.5
1761033600,108350.0
1761120000,109300.0
1761206400,111138.0
1761292800,111501.5
1761379200,111786.5
1761465600,115580.0
1761552000,114224.5
1761638400,113653.5
1761724800,111420.0
1761811200,109420.5
1761897600,110004.0
1761984000,110918.5
1762070400,107459.5
1762156800,104392.0
1762243200,102006.5
1762329600,103200.0
1762416000,101931.5
1762502400,102288.5
1762588800,101903.5
