timestamp,close
1704096000,2389.95
1704182400,2363.3
1704268800,2224.1
1704355200,2255.25
1704441600,2235.0
1704528000,2250.75
1704614400,2225.9
1704700800,2306.85
1704787200,2370.35
1704873600,2592.4
1704960000,2595.45
1705046400,2550.0
1705132800,2550.7
1705219200,2512.5
1705305600,2526.2
1705392000,2552.05
1705478400,2536.45
1705564800,2461.6
1705651200,2477.05
1705737600,2474.2
1705824000,2418.25
1705910400,2322.9
1705996800,2232.2
1706083200,2227.55
1706169600,2196.85
1706256000,2258.35
1706342400,2282.85
1706428800,2259.05
1706515200,2309.6
1706601600,2340.85
1706688000,2269.65
1706774400,2311.9
1706860800,2313.15
1706947200,2290.0
1707033600,2308.45
1707120000,2324.25
1707206400,2361.05
1707292800,2421.65
1707379200,2452.3
1707465600,2497.1
1707552000,2529.6
1707638400,2503.0
1707724800,2651.95
1707811200,2654.5
1707897600,2775.1
1707984000,2819.45
1708070400,2796.0
1708156800,2804.05
1708243200,2928.85
1708329600,2921.7
1708416000,2939.15
1708502400,2994.65
1708588800,2929.65
1708675200,2962.65
1708761600,3030.7
1708848000,3086.9
1708934400,3218.6
1709020800,3305.6
1709107200,3469.75
1709193600,3363.05
1709280000,3434.6
1709366400,3395.65
1709452800,3481.3
1709539200,3680.65
1709625600,3791.5
1709712000,3793.7
1709798400,3916.65
1709884800,3935.0
1709971200,3954.9
1710057600,4009.95
1710144000,4029.55
1710230400,4044.9
1710316800,3966.7
1710403200,3750.05
1710489600,3740.9
1710576000,3469.5
1710662400,3624.2
1710748800,3360.65
1710835200,3216.3
1710921600,3517.55
1711008000,3512.35
1711094400,3364.5
1711180800,3342.85
1711267200,3445.9
1711353600,3638.9
1711440000,3567.65
1711526400,3575.0
1711612800,3518.2
1711699200,3494.4
1711785600,3628.2
1711872000,3547.95
1711958400,3363.9
1712044800,3308.55
1712131200,3322.6
1712217600,3286.3
1712304000,3330.95
1712390400,3385.75
1712476800,3475.2
1712563200,3642.3
1712649600,3533.5
1712736000,3583.55
1712822400,3516.65
1712908800,3256.8
1712995200,3085.3
1713081600,3245.7
1713168000,3107.6
1713254400,3076.9
1713340800,2975.05
1713427200,3086.35
1713513600,3061.55
1713600000,3179.6
1713686400,3205.9
1713772800,3161.0
1713859200,3251.35
1713945600,3135.6
1714032000,3132.7
1714118400,3117.6
1714204800,3314.5
1714291200,3186.5
1714377600,3155.1
1714464000,2865.9
1714550400,2919.0
1714636800,2969.55
1714723200,3098.0
1714809600,3105.4
1714896000,3181.65
1714982400,3078.05
1715068800,2995.6
1715155200,2983.0
1715241600,3044.0
1715328000,2920.55
1715414400,2906.5
1715500800,2953.3
1715587200,2919.15
1715673600,2915.1
1715760000,3017.2
1715846400,3025.85
1715932800,3103.8
1716019200,3117.0
1716105600,3092.45
1716192000,3662.8
1716278400,3748.1
1716364800,3813.55
1716451200,3677.15
1716537600,3747.15
1716624000,3788.15
1716710400,3915.1
1716796800,3846.4
1716883200,3820.3
1716969600,3718.1
1717056000,3724.95
1717142400,3769.1
