timestamp,close
1609488000,29850.0
1609574400,34520.0
1609660800,32238.0
1609747200,30836.5
1609833600,34838.0
1609920000,36944.0
1610006400,38966.5
1610092800,39696.5
1610179200,41149.5
1610265600,34405.5
1610352000,36495.0
1610438400,35006.5
1610524800,38275.0
1610611200,38499.0
1610697600,36606.5
1610784000,34780.0
1610870400,36136.0
1610956800,37260.0
1611043200,35701.0
1611129600,34622.5
1611216000,30774.0
1611302400,32979.5
1611388800,32824.0
1611475200,33402.0
1611561600,31663.5
1611648000,31791.0
1611734400,31204.0
1611820800,32313.5
1611907200,34039.5
1611993600,33629.5
1612080000,33849.0
1612166400,34275.0
1612252800,36397.0
1612339200,37940.5
1612425600,37755.0
1612512000,39454.5
1612598400,39106.5
1612684800,39344.5
1612771200,47691.5
1612857600,46715.0
1612944000,44791.0
1613030400,47479.5
1613116800,47126.0
1613203200,48887.0
1613289600,47337.5
1613376000,49224.5
1613462400,51267.5
1613548800,52032.0
1613635200,51743.0
1613721600,55339.5
1613808000,56158.0
1613894400,56526.0
1613980800,49679.5
1614067200,50114.0
1614153600,50455.5
1614240000,44988.5
1614326400,47197.0
1614412800,44471.0
1614499200,46362.0
1614585600,48410.0
1614672000,49844.0
1614758400,49743.5
1614844800,47389.5
1614931200,48863.5
1615017600,50118.0
1615104000,49810.0
1615190400,53615.0
1615276800,54251.0
1615363200,55041.0
1615449600,56760.5
1615536000,57430.5
1615622400,60557.0
1615708800,57878.0
1615795200,55253.0
1615881600,55875.0
1615968000,58406.0
1616054400,57842.5
1616140800,58449.0
1616227200,57058.5
1616313600,57627.0
1616400000,54175.0
1616486400,55527.5
1616572800,52275.0
1616659200,53608.0
1616745600,55009.0
1616832000,56250.0
1616918400,55961.0
1617004800,58202.0
1617091200,58184.0
1617177600,58912.5
1617264000,59508.0
1617350400,59375.0
1617436800,57696.5
1617523200,57313.5
1617609600,58642.0
1617696000,57895.0
1617782400,57068.5
1617868800,58130.5
1617955200,60673.5
1618041600,59728.0
1618128000,60827.0
1618214400,61135.5
1618300800,64390.0
1618387200,62876.0
1618473600,61440.5
1618560000,62224.5
1618646400,56289.5
1618732800,57388.0
1618819200,54449.0
1618905600,55342.5
1618992000,54208.0
1619078400,47696.0
1619164800,49884.5
1619251200,49704.5
1619337600,52910.0
1619424000,54558.0
1619510400,54363.5
1619596800,54505.0
1619683200,54452.0
1619769600,57841.0
1619856000,56724.5
1619942400,58866.5
1620028800,56008.5
1620115200,54906.0
1620201600,56916.0
1620288000,55831.5
1620374400,58588.5
1620460800,58040.5
1620547200,58450.0
1620633600,55829.5
1620720000,57224.0
1620806400,50928.0
1620892800,50135.5
1620979200,48522.0
1621065600,49410.5
1621152000,45114.5
1621238400,45212.5
1621324800,40365.5
1621411200,40030.5
1621497600,39904.0
1621584000,36323.0
1621670400,35931.5
1621756800,36739.0
1621843200,39060.0
1621929600,40562.5
1622016000,38343.0
