timestamp,iv_atm,iv_25d_put,iv_25d_call,skew_25d,butterfly_25d,term_spread
1646467200,1.0843,1.1308,1.0703,0.0605,0.0163,0.0341
1646553600,1.1036,1.1461,1.0908,0.0553,0.0149,0.0304
1646640000,1.1236,1.167,1.1106,0.0563,0.0152,0.0643
1646726400,1.1034,1.177,1.0812,0.0958,0.0258,0.0499
1646812800,1.0933,1.1685,1.0707,0.0977,0.0263,0.0409
1646899200,1.0344,1.0646,1.0254,0.0392,0.0106,0.0694
1646985600,1.0261,1.0989,1.0042,0.0946,0.0255,0.0461
1647072000,1.0143,1.155,0.9721,0.1829,0.0492,0.0284
1647158400,1.0013,1.1224,0.965,0.1575,0.0424,0.0346
1647244800,0.9817,1.0771,0.9531,0.1241,0.0334,0.0284
1647331200,0.955,1.0388,0.9299,0.1089,0.0293,0.0467
1647417600,0.91,0.9619,0.8945,0.0674,0.0182,0.0422
1647504000,0.8699,0.9518,0.8453,0.1065,0.0287,0.0477
1647590400,0.8822,0.9427,0.8641,0.0786,0.0212,0.0302
1647676800,0.8835,0.9499,0.8636,0.0863,0.0232,0.0379
1647763200,0.8801,0.9281,0.8657,0.0624,0.0168,0.0229
1647849600,0.6758,0.7332,0.6586,0.0746,0.0201,-0.0141
1647936000,0.6721,0.735,0.6532,0.0818,0.022,0.0151
1648022400,0.6844,0.76,0.6617,0.0983,0.0265,0.0095
1648108800,0.6457,0.7087,0.6269,0.0818,0.022,0.0352
1648195200,0.6013,0.6696,0.5808,0.0888,0.0239,0.0856
1648281600,0.6034,0.6784,0.5809,0.0975,0.0262,0.0806
1648368000,0.5942,0.6992,0.5628,0.1365,0.0367,0.0953
1648454400,0.5718,0.6645,0.544,0.1205,0.0324,0.0908
1648540800,0.4914,0.5598,0.4709,0.0889,0.0239,0.0445
1648627200,0.3467,0.4118,0.3271,0.0847,0.0228,0.0392
1648713600,0.4323,0.4847,0.4166,0.0681,0.0183,0.017
1648800000,0.4175,0.4742,0.4004,0.0738,0.0199,0.0233
1648886400,0.4452,0.5125,0.4251,0.0874,0.0235,0.0198
1648972800,0.4759,0.5391,0.457,0.0822,0.0221,0.0094
1649059200,0.4552,0.5085,0.4392,0.0693,0.0187,-0.0233
1649145600,0.4846,0.5411,0.4677,0.0734,0.0198,-0.0225
1649232000,0.5068,0.5678,0.4885,0.0793,0.0213,0.011
1649318400,0.5103,0.5628,0.4946,0.0682,0.0183,0.003
1649404800,0.521,0.5551,0.5108,0.0443,0.0119,0.0036
1649491200,0.5248,0.5871,0.5061,0.081,0.0218,0.021
1649577600,0.5392,0.5898,0.524,0.0659,0.0177,0.0314
1649664000,0.5562,0.6112,0.5396,0.0715,0.0193,0.0363
1649750400,0.5452,0.6281,0.5203,0.1078,0.029,0.0428
1649836800,0.5214,0.6083,0.4954,0.1129,0.0304,0.033
1649923200,0.527,0.6161,0.5003,0.1158,0.0312,0.0372
1650009600,0.4926,0.5604,0.4722,0.0882,0.0238,0.0468
1650096000,0.5227,0.6155,0.4948,0.1207,0.0325,0.0713
1650182400,0.4461,0.5447,0.4165,0.1283,0.0345,0.0333
1650268800,0.5318,0.6282,0.5028,0.1254,0.0338,0.0133
1650355200,0.5804,0.6804,0.5504,0.1301,0.035,-0.0156
1650441600,0.5926,0.6762,0.5675,0.1087,0.0293,-0.0085
1650528000,0.5614,0.6606,0.5317,0.1289,0.0347,-0.0267
1650614400,0.5441,0.6632,0.5084,0.1548,0.0417,-0.0328
1650700800,0.5506,0.6643,0.5165,0.1478,0.0398,-0.0358
1650787200,0.5731,0.6806,0.5409,0.1397,0.0376,-0.0423
1650873600,0.6641,0.7759,0.6305,0.1454,0.0391,-0.0356
1650960000,0.6539,0.7472,0.626,0.1212,0.0326,-0.0078
1651046400,0.63,0.7246,0.6016,0.123,0.0331,-0.0066
1651132800,0.6379,0.7255,0.6116,0.1139,0.0307,0.0095
1651219200,0.6276,0.7225,0.5991,0.1234,0.0332,0.0217
1651305600,0.625,0.7023,0.6018,0.1004,0.027,0.0066
1651392000,0.624,0.684,0.606,0.0779,0.021,0.0223
1651478400,0.5805,0.6617,0.5562,0.1055,0.0284,0.058
1651564800,0.5812,0.6366,0.5646,0.0719,0.0194,0.0462
1651651200,0.5741,0.6076,0.5641,0.0435,0.0117,0.0383
1651737600,0.6847,0.7136,0.676,0.0376,0.0101,0.0234
1651824000,0.6706,0.7275,0.6535,0.074,0.0199,0.0204
1651910400,0.6707,0.7215,0.6555,0.066,0.0178,0.0354
1651996800,0.6581,0.7157,0.6408,0.0748,0.0201,0.0446
1652083200,0.6655,0.7421,0.6425,0.0996,0.0268,0.0322
1652169600,0.6792,0.7413,0.6605,0.0807,0.0217,0.0241
1652256000,0.7837,0.8561,0.762,0.0941,0.0253,0.0235
1652342400,0.8819,0.9596,0.8586,0.101,0.0272,0.013
1652428800,0.8646,0.9297,0.845,0.0847,0.0228,0.018
1652515200,0.8341,0.9026,0.8136,0.089,0.024,0.021
1652601600,0.825,0.906,0.8007,0.1053,0.0284,0.0305
1652688000,0.786,0.8538,0.7657,0.0881,0.0237,0.0399
1652774400,0.7588,0.8197,0.7406,0.0791,0.0213,0.027
1652860800,0.764,0.8266,0.7453,0.0814,0.0219,0.0265
1652947200,0.8165,0.8808,0.7972,0.0836,0.0225,0.0206
1653033600,0.8012,0.8741,0.7793,0.0948,0.0255,0.0288
1653120000,0.8341,0.8936,0.8163,0.0773,0.0208,0.0279
1653206400,0.8453,0.9024,0.8282,0.0742,0.02,0.0269
1653292800,0.824,0.892,0.8036,0.0884,0.0238,0.0362
1653379200,0.8521,0.95,0.8228,0.1273,0.0343,0.0287
1653465600,0.842,0.9342,0.8143,0.12,0.0323,0.0581
1653552000,0.7514,0.8455,0.7231,0.1224,0.0329,0.0291
1653638400,0.7124,0.7725,0.6944,0.0781,0.021,0.0059
1653724800,0.7331,0.7795,0.7191,0.0604,0.0163,0.0044
1653811200,0.7582,0.8138,0.7415,0.0723,0.0195,-0.0106
1653897600,0.7637,0.8045,0.7515,0.053,0.0143,-0.0181
1653984000,0.7573,0.7996,0.7447,0.0549,0.0148,0.0101
1654070400,0.6593,0.6853,0.6515,0.0337,0.0091,0.0027
1654156800,0.5514,0.5906,0.5396,0.0509,0.0137,0.0114
1654243200,0.5549,0.6078,0.539,0.0687,0.0185,0.0043
1654329600,0.5533,0.6084,0.5368,0.0716,0.0193,0.0308
1654416000,0.603,0.6525,0.5882,0.0643,0.0173,0.0127
1654502400,0.6592,0.7003,0.6468,0.0535,0.0144,0.0192
1654588800,0.64,0.6971,0.6228,0.0742,0.02,-0.0017
1654675200,0.6224,0.6937,0.601,0.0927,0.025,-0.0196
1654761600,0.6106,0.6804,0.5896,0.0908,0.0244,-0.0294
1654848000,0.637,0.7259,0.6104,0.1154,0.0311,-0.0531
1654934400,0.6646,0.7603,0.6359,0.1244,0.0335,-0.0628
1655020800,0.7782,0.8702,0.7506,0.1196,0.0322,-0.0394
1655107200,0.8305,0.9188,0.804,0.1148,0.0309,-0.0428
1655193600,0.932,1.0087,0.909,0.0997,0.0268,-0.028
1655280000,0.9684,1.0434,0.9459,0.0975,0.0262,-0.0235
1655366400,0.9701,1.0277,0.9529,0.0748,0.0201,-0.0043
1655452800,1.0495,1.1096,1.0314,0.0781,0.021,0.0109
1655539200,1.0665,1.1386,1.0449,0.0938,0.0252,0.017
1655625600,1.0863,1.209,1.0495,0.1595,0.0429,0.0186
1655712000,1.0767,1.1941,1.0414,0.1527,0.0411,-0.0111
1655798400,1.0762,1.1974,1.0399,0.1576,0.0424,0.0131
1655884800,1.0797,1.2151,1.039,0.1761,0.0474,0.0142
1655971200,1.0736,1.1717,1.0442,0.1275,0.0343,-0.0003
1656057600,1.089,1.1978,1.0563,0.1415,0.0381,-0.0005
1656144000,1.0974,1.2037,1.0655,0.1383,0.0372,0.019
1656230400,1.0637,1.1525,1.037,0.1154,0.0311,0.0149
1656316800,1.0404,1.0929,1.0247,0.0682,0.0184,0.0263
1656403200,1.0316,1.0866,1.0151,0.0716,0.0193,0.0176
1656489600,1.0337,1.041,1.0315,0.0095,0.0026,0.0207
1656576000,1.0335,1.0367,1.0325,0.0042,0.0011,0.0426
1656662400,1.0376,1.0438,1.0357,0.0082,0.0022,0.0379
1656748800,1.0164,1.02,1.0154,0.0046,0.0013,0.0145
1656835200,0.9675,0.9902,0.9607,0.0296,0.008,0.0279
1656921600,0.9424,0.998,0.9257,0.0724,0.0195,0.058
1657008000,0.8517,0.8938,0.8391,0.0547,0.0147,0.0386
1657094400,0.8344,0.8644,0.8254,0.0391,0.0105,0.0353
1657180800,0.8938,0.9048,0.8905,0.0143,0.0038,0.0647
1657267200,0.8157,0.8137,0.8163,-0.0026,-0.0007,0.0357
1657353600,0.7735,0.763,0.7766,-0.0136,-0.0037,0.0291
1657440000,0.6466,0.6402,0.6486,-0.0084,-0.0023,0.0563
1657526400,0.6081,0.6045,0.6091,-0.0046,-0.0012,0.0273
1657612800,0.5874,0.587,0.5875,-0.0004,-0.0001,0.0569
1657699200,0.5927,0.5931,0.5926,0.0005,0.0001,0.06
1657785600,0.6058,0.5931,0.6096,-0.0166,-0.0045,0.0588
1657872000,0.5954,0.5926,0.5962,-0.0037,-0.001,0.0589
1657958400,0.6228,0.6323,0.6199,0.0124,0.0033,0.0805
1658044800,0.626,0.6651,0.6143,0.0509,0.0137,0.0676
1658131200,0.6168,0.6918,0.5943,0.0975,0.0263,0.0629
1658217600,0.6859,0.7696,0.6608,0.1088,0.0293,0.0299
1658304000,0.6793,0.7515,0.6577,0.0938,0.0252,0.0072
1658390400,0.6512,0.7221,0.6299,0.0922,0.0248,0.0185
1658476800,0.6576,0.7217,0.6384,0.0833,0.0224,0.0061
1658563200,0.6458,0.7003,0.6295,0.0708,0.0191,-0.0082
1658649600,0.6704,0.724,0.6543,0.0697,0.0188,-0.0181
1658736000,0.6651,0.7074,0.6524,0.055,0.0148,-0.0124
1658822400,0.6807,0.7265,0.6669,0.0595,0.016,-0.0001
1658908800,0.7176,0.7585,0.7053,0.0532,0.0143,0.0073
1658995200,0.7082,0.7275,0.7025,0.025,0.0067,0.0117
1659081600,0.7328,0.7531,0.7266,0.0265,0.0071,0.0114
1659168000,0.7395,0.767,0.7313,0.0357,0.0096,0.0234
1659254400,0.7158,0.7482,0.7061,0.042,0.0113,0.0105
1659340800,0.6973,0.7496,0.6816,0.068,0.0183,0.0087
1659427200,0.6946,0.7396,0.681,0.0585,0.0158,0.0228
1659513600,0.6812,0.7398,0.6636,0.0762,0.0205,0.0076
1659600000,0.6471,0.7076,0.629,0.0786,0.0212,0.0115
1659686400,0.6514,0.7257,0.6291,0.0967,0.026,0.0063
1659772800,0.6403,0.6988,0.6228,0.076,0.0205,0.0282
1659859200,0.6519,0.717,0.6324,0.0847,0.0228,0.03
1659945600,0.6286,0.6872,0.611,0.0762,0.0205,0.0364
1660032000,0.5752,0.6345,0.5574,0.0772,0.0208,0.0125
1660118400,0.6363,0.6847,0.6218,0.0629,0.0169,-0.0035
1660204800,0.6416,0.6637,0.635,0.0288,0.0077,0.011
1660291200,0.6601,0.6848,0.6527,0.0321,0.0086,-0.0033
1660377600,0.6438,0.6694,0.6362,0.0333,0.009,-0.0381
1660464000,0.6513,0.6893,0.6399,0.0494,0.0133,-0.0343
1660550400,0.6078,0.6498,0.5952,0.0546,0.0147,-0.0206
1660636800,0.6331,0.6764,0.6202,0.0562,0.0151,-0.0255
1660723200,0.5458,0.5924,0.5318,0.0606,0.0163,0.006
1660809600,0.5819,0.6139,0.5722,0.0417,0.0112,-0.0057
1660896000,0.5554,0.5943,0.5437,0.0506,0.0136,-0.0233
1660982400,0.5386,0.5507,0.535,0.0157,0.0042,-0.0345
1661068800,0.5528,0.5508,0.5535,-0.0027,-0.0007,-0.054
1661155200,0.56,0.5594,0.5603,-0.0009,-0.0002,-0.0361
1661241600,0.5762,0.5815,0.5746,0.0069,0.0019,-0.0482
1661328000,0.5855,0.6033,0.5802,0.0231,0.0062,-0.0471
1661414400,0.5616,0.599,0.5504,0.0486,0.0131,-0.0436
1661500800,0.6026,0.6417,0.5909,0.0508,0.0137,-0.0178
1661587200,0.6123,0.6479,0.6016,0.0464,0.0125,-0.0014
1661673600,0.6247,0.6819,0.6076,0.0743,0.02,0.0125
1661760000,0.6229,0.7326,0.5899,0.1427,0.0384,-0.0053
1661846400,0.6009,0.6935,0.5731,0.1204,0.0324,0.0242
1661932800,0.5213,0.5884,0.5011,0.0873,0.0235,0.0278
1662019200,0.5387,0.5993,0.5206,0.0787,0.0212,0.0073
1662105600,0.5032,0.5563,0.4873,0.069,0.0186,0.0096
1662192000,0.4841,0.5473,0.4651,0.0821,0.0221,-0.0039
1662278400,0.4487,0.4998,0.4334,0.0664,0.0179,0.021
1662364800,0.4475,0.5318,0.4222,0.1096,0.0295,0.0286
1662451200,0.479,0.5473,0.4585,0.0888,0.0239,0.0312
1662537600,0.4827,0.5826,0.4527,0.1299,0.035,0.0139
1662624000,0.5502,0.6649,0.5158,0.1492,0.0402,0.0131
1662710400,0.5452,0.6483,0.5143,0.134,0.0361,0.0198
1662796800,0.5716,0.6691,0.5423,0.1268,0.0341,-0.0023
1662883200,0.5866,0.6689,0.562,0.1069,0.0288,-0.0334
1662969600,0.5781,0.6361,0.5607,0.0753,0.0203,-0.0162
1663056000,0.7542,0.8377,0.7292,0.1085,0.0292,-0.0198
1663142400,0.7404,0.8296,0.7136,0.1161,0.0312,0.003
1663228800,0.739,0.8216,0.7143,0.1073,0.0289,0.0404
1663315200,0.7003,0.7721,0.6788,0.0932,0.0251,0.0392
1663401600,0.7134,0.7679,0.697,0.0709,0.0191,0.0324
1663488000,0.7803,0.8303,0.7653,0.065,0.0175,0.0602
1663574400,0.817,0.8657,0.8024,0.0633,0.0171,0.0394
1663660800,0.8168,0.8806,0.7977,0.083,0.0223,0.0276
1663747200,0.8411,0.8837,0.8284,0.0554,0.0149,0.0219
1663833600,0.872,0.8869,0.8676,0.0193,0.0052,0.0404
1663920000,0.8349,0.8527,0.8296,0.0232,0.0062,0.0346
1664006400,0.8488,0.8256,0.8558,-0.0303,-0.0081,0.0021
1664092800,0.8375,0.8236,0.8417,-0.0181,-0.0049,-0.0093
1664179200,0.884,0.8609,0.891,-0.0301,-0.0081,-0.0113
1664265600,0.8905,0.8796,0.8938,-0.0142,-0.0038,0.0026
1664352000,0.9227,0.9098,0.9266,-0.0169,-0.0045,0.0002
1664438400,0.8603,0.8507,0.8632,-0.0125,-0.0034,0.0023
1664524800,0.8187,0.8216,0.8179,0.0037,0.001,-0.0095
1664611200,0.7988,0.7846,0.803,-0.0184,-0.0049,0.0133
1664697600,0.7862,0.7962,0.7832,0.0129,0.0035,0.0186
1664784000,0.7835,0.7829,0.7838,-0.0009,-0.0002,0.0308
1664870400,0.6652,0.655,0.6682,-0.0132,-0.0036,0.0263
1664956800,0.6686,0.6513,0.6738,-0.0225,-0.0061,0.0202
1665043200,0.6614,0.6152,0.6752,-0.06,-0.0162,0.0281
1665129600,0.6602,0.6441,0.665,-0.0209,-0.0056,0.0087
1665216000,0.6379,0.6467,0.6353,0.0114,0.0031,-0.0146
1665302400,0.5308,0.5531,0.5241,0.0289,0.0078,-0.0146
1665388800,0.4797,0.5079,0.4712,0.0367,0.0099,-0.0125
1665475200,0.5054,0.5447,0.4936,0.051,0.0137,0.0403
1665561600,0.4852,0.5254,0.4731,0.0523,0.0141,0.0204
1665648000,0.5305,0.5836,0.5145,0.0691,0.0186,0.0323
1665734400,0.5322,0.5743,0.5195,0.0548,0.0147,-0.0016
1665820800,0.5694,0.6198,0.5543,0.0654,0.0176,-0.0025
1665907200,0.5889,0.6498,0.5706,0.0793,0.0213,0.0163
1665993600,0.4892,0.5387,0.4743,0.0643,0.0173,0.0199
1666080000,0.394,0.4572,0.3751,0.0821,0.0221,0.004
1666166400,0.3754,0.4684,0.3475,0.1209,0.0326,0.0173
1666252800,0.3904,0.478,0.3641,0.1139,0.0307,0.0299
1666339200,0.4209,0.5055,0.3955,0.11,0.0296,0.0477
1666425600,0.4033,0.4922,0.3767,0.1155,0.0311,0.0579
1666512000,0.3915,0.4914,0.3616,0.1298,0.0349,0.0415
1666598400,0.3293,0.4232,0.3012,0.122,0.0328,0.0688
1666684800,0.4165,0.5184,0.3859,0.1325,0.0357,0.0499
1666771200,0.4262,0.5051,0.4025,0.1026,0.0276,0.0364
1666857600,0.4608,0.5357,0.4383,0.0974,0.0262,0.0569
1666944000,0.4676,0.5366,0.4468,0.0898,0.0242,0.0715
1667030400,0.4547,0.4998,0.4411,0.0587,0.0158,0.0844
1667116800,0.4704,0.4853,0.466,0.0193,0.0052,0.0754
1667203200,0.4538,0.4977,0.4406,0.0571,0.0154,0.0556
1667289600,0.4477,0.4795,0.4382,0.0412,0.0111,0.0336
1667376000,0.4379,0.4514,0.4339,0.0175,0.0047,0.0153
1667462400,0.3946,0.3911,0.3957,-0.0046,-0.0012,-0.0087
1667548800,0.3986,0.3918,0.4006,-0.0089,-0.0024,-0.0238
1667635200,0.416,0.4153,0.4162,-0.0009,-0.0002,-0.024
1667721600,0.434,0.4621,0.4256,0.0365,0.0098,-0.0136
1667808000,0.48,0.4738,0.4818,-0.008,-0.0021,-0.0189
1667894400,0.563,0.5575,0.5646,-0.0071,-0.0019,-0.0072
1667980800,0.665,0.6736,0.6624,0.0112,0.003,-0.0193
1668067200,0.705,0.6964,0.7076,-0.0112,-0.003,-0.0175
1668153600,0.7237,0.7298,0.7219,0.0079,0.0021,-0.0139
1668240000,0.7615,0.767,0.7599,0.0071,0.0019,-0.0159
1668326400,0.7122,0.7482,0.7014,0.0468,0.0126,-0.0164
1668412800,0.6976,0.7541,0.6807,0.0734,0.0198,0.0086
1668499200,0.6555,0.6908,0.645,0.0459,0.0123,0.0169
1668585600,0.6403,0.6607,0.6342,0.0265,0.0071,0.0339
1668672000,0.6079,0.6399,0.5983,0.0416,0.0112,0.0391
1668758400,0.6249,0.6637,0.6133,0.0504,0.0136,0.0037
1668844800,0.6166,0.6577,0.6043,0.0534,0.0144,0.0117
1668931200,0.6543,0.6685,0.65,0.0185,0.005,0.0078
1669017600,0.6721,0.7126,0.66,0.0527,0.0142,0.039
1669104000,0.7226,0.7799,0.7054,0.0745,0.02,0.0632
1669190400,0.7479,0.8146,0.7279,0.0867,0.0234,0.0698
1669276800,0.7244,0.7685,0.7112,0.0573,0.0154,0.0779
1669363200,0.692,0.7364,0.6786,0.0577,0.0155,0.06
1669449600,0.6883,0.7367,0.6738,0.0629,0.0169,0.0379
1669536000,0.6896,0.7417,0.674,0.0677,0.0182,0.034
1669622400,0.6736,0.7366,0.6547,0.082,0.0221,0.0615
1669708800,0.5879,0.6669,0.5642,0.1028,0.0277,0.0693
1669795200,0.4006,0.4654,0.3812,0.0842,0.0227,0.0519
1669881600,0.3941,0.4598,0.3744,0.0853,0.023,0.0546
1669968000,0.389,0.4399,0.3737,0.0663,0.0178,0.0376
1670054400,0.3716,0.42,0.357,0.063,0.0169,0.0331
1670140800,0.3877,0.4259,0.3762,0.0497,0.0134,0.0454
1670227200,0.4171,0.4788,0.3986,0.0802,0.0216,0.0529
1670313600,0.4291,0.499,0.4082,0.0908,0.0245,0.0576
1670400000,0.4155,0.5014,0.3898,0.1116,0.0301,0.0791
1670486400,0.4631,0.5451,0.4384,0.1067,0.0287,0.0754
1670572800,0.4676,0.5458,0.4442,0.1016,0.0274,0.0768
1670659200,0.4635,0.5355,0.4418,0.0936,0.0252,0.0961
1670745600,0.4213,0.4916,0.4002,0.0914,0.0246,0.0986
1670832000,0.4139,0.486,0.3923,0.0937,0.0252,0.0858
1670918400,0.3582,0.4271,0.3375,0.0897,0.0241,0.058
1671004800,0.3659,0.4158,0.3509,0.0648,0.0175,0.0668
1671091200,0.3802,0.4341,0.364,0.07,0.0189,0.0582
1671177600,0.4466,0.472,0.439,0.033,0.0089,0.0351
1671264000,0.4424,0.4757,0.4324,0.0433,0.0116,0.0316
1671350400,0.4112,0.4484,0.4001,0.0483,0.013,0.0227
1671436800,0.389,0.4324,0.376,0.0564,0.0152,0.019
1671523200,0.3948,0.4485,0.3787,0.0698,0.0188,0.0307
1671609600,0.397,0.4382,0.3846,0.0536,0.0144,0.0143
1671696000,0.3702,0.4534,0.3452,0.1083,0.0291,-0.0019
1671782400,0.3687,0.4429,0.3465,0.0964,0.026,-0.003
1671868800,0.3608,0.4055,0.3475,0.058,0.0156,-0.0154
1671955200,0.3293,0.3727,0.3162,0.0565,0.0152,-0.0209
1672041600,0.3143,0.3616,0.3001,0.0615,0.0166,-0.0239
1672128000,0.3349,0.377,0.3222,0.0548,0.0148,-0.0138
1672214400,0.3157,0.3681,0.2999,0.0682,0.0184,-0.0151
1672300800,0.3104,0.3672,0.2933,0.0739,0.0199,-0.0126
1672387200,0.3203,0.3709,0.3052,0.0657,0.0177,0.0136
1672473600,0.3399,0.3972,0.3227,0.0746,0.0201,-0.0041
