timestamp,rv
1619510400,0.895
1619596800,0.8938
1619683200,0.8893
1619769600,0.9087
1619856000,0.9098
1619942400,0.921
1620028800,0.9419
1620115200,0.911
1620201600,0.9255
1620288000,0.9243
1620374400,0.9479
1620460800,0.848
1620547200,0.8448
1620633600,0.8375
1620720000,0.841
1620806400,0.9721
1620892800,0.8073
1620979200,0.7975
1621065600,0.8016
1621152000,0.8368
1621238400,0.8213
1621324800,0.9287
1621411200,0.9263
1621497600,0.9257
1621584000,0.9207
1621670400,0.9218
1621756800,0.9065
1621843200,0.9619
1621929600,0.9886
1622016000,0.9775
1622102400,0.9797
1622188800,0.9337
1622275200,0.9349
1622361600,0.9301
1622448000,0.9465
1622534400,0.9363
1622620800,0.8639
1622707200,0.88
1622793600,0.8925
1622880000,0.889
1622966400,0.8256
1623052800,0.8911
1623139200,0.8039
1623225600,0.8813
1623312000,0.882
1623398400,0.8179
1623484800,0.8169
1623571200,0.9464
1623657600,0.9156
1623744000,0.9022
1623830400,0.8752
1623916800,0.8791
1624003200,0.9015
1624089600,0.9014
1624176000,0.9551
1624262400,0.9462
1624348800,0.9639
1624435200,0.9542
1624521600,0.955
1624608000,1.0443
1624694400,1.1003
1624780800,1.1242
1624867200,1.0514
1624953600,1.0418
1625040000,1.0102
1625126400,1.0098
1625212800,0.9998
1625299200,1.0085
1625385600,0.8845
1625472000,0.8832
1625558400,0.8833
1625644800,0.9167
1625731200,0.911
1625817600,0.8982
1625904000,0.8984
1625990400,0.8442
1626076800,0.8545
1626163200,0.8513
1626249600,0.8438
1626336000,0.8251
1626422400,0.6808
1626508800,0.5867
1626595200,0.5378
1626681600,0.5816
1626768000,0.6011
1626854400,0.5919
1626940800,0.5943
1627027200,0.6039
1627113600,0.5995
1627200000,0.7001
1627286400,0.7107
1627372800,0.7651
1627459200,0.6942
1627545600,0.6966
1627632000,0.7088
1627718400,0.7051
1627804800,0.7341
1627891200,0.7409
1627977600,0.7231
1628064000,0.7271
1628150400,0.7322
1628236800,0.7526
1628323200,0.757
1628409600,0.7714
1628496000,0.7105
1628582400,0.7099
1628668800,0.7256
1628755200,0.7253
1628841600,0.7211
1628928000,0.7567
1629014400,0.6735
1629100800,0.6758
1629187200,0.6308
1629273600,0.6324
1629360000,0.6523
1629446400,0.6534
1629532800,0.6533
1629619200,0.6188
1629705600,0.5858
1629792000,0.603
1629878400,0.6188
1629964800,0.5964
1630051200,0.5606
1630137600,0.5465
1630224000,0.5377
1630310400,0.5042
1630396800,0.5064
1630483200,0.5414
1630569600,0.5419
1630656000,0.5309
1630742400,0.4992
1630828800,0.5052
1630915200,0.4828
1631001600,0.8057
1631088000,0.8127
1631174400,0.7896
1631260800,0.7687
1631347200,0.7692
1631433600,0.7653
1631520000,0.7783
1631606400,0.7801
1631692800,0.7779
1631779200,0.7782
1631865600,0.7717
1631952000,0.7718
1632038400,0.8268
1632124800,0.8373
1632211200,0.8383
1632297600,0.8196
1632384000,0.8227
1632470400,0.8426
1632556800,0.846
1632643200,0.8693
1632729600,0.879
1632816000,0.6396
1632902400,0.6343
1632988800,0.6537
1633075200,0.6975
1633161600,0.6972
1633248000,0.6902
1633334400,0.6936
1633420800,0.6996
1633507200,0.7384
1633593600,0.734
1633680000,0.7323
1633766400,0.7296
1633852800,0.644
1633939200,0.6117
1634025600,0.6536
1634112000,0.6625
1634198400,0.6679
1634284800,0.604
1634371200,0.5985
1634457600,0.5738
1634544000,0.5086
1634630400,0.5097
1634716800,0.5098
1634803200,0.5404
1634889600,0.55
1634976000,0.5522
1635062400,0.5557
1635148800,0.5521
1635235200,0.5783
1635321600,0.53
1635408000,0.5381
1635494400,0.5401
1635580800,0.5402
1635667200,0.5374
1635753600,0.5399
1635840000,0.4988
1635926400,0.4801
1636012800,0.4628
1636099200,0.4416
1636185600,0.4366
1636272000,0.505
1636358400,0.5162
1636444800,0.5156
1636531200,0.5179
1636617600,0.5064
1636704000,0.4753
1636790400,0.4755
1636876800,0.4624
1636963200,0.5659
1637049600,0.5441
1637136000,0.5401
1637222400,0.5924
1637308800,0.618
1637395200,0.62
1637481600,0.6258
1637568000,0.6303
1637654400,0.6155
1637740800,0.6186
1637827200,0.6187
1637913600,0.6409
1638000000,0.6349
1638086400,0.6117
1638172800,0.5934
1638259200,0.5967
1638345600,0.5946
1638432000,0.5947
1638518400,0.9395
1638604800,0.9634
1638691200,0.9559
1638777600,0.9535
1638864000,0.9527
1638950400,0.952
1639036800,0.9357
1639123200,0.9124
1639209600,0.9216
1639296000,0.9176
1639382400,0.9236
1639468800,0.932
1639555200,0.9277
1639641600,0.9355
1639728000,0.9208
1639814400,0.9293
1639900800,0.893
1639987200,0.9226
1640073600,0.9229
1640160000,0.9252
1640246400,0.9656
1640332800,0.5855
1640419200,0.5687
1640505600,0.5655
1640592000,0.5378
1640678400,0.5539
1640764800,0.5547
1640851200,0.5198
1640937600,0.5188
