timestamp,rv
1619510400,1.2636
1619596800,1.2615
1619683200,1.2606
1619769600,1.2567
1619856000,1.2494
1619942400,1.2827
1620028800,1.2846
1620115200,1.2468
1620201600,1.2435
1620288000,1.2374
1620374400,1.238
1620460800,1.1641
1620547200,1.1659
1620633600,1.1028
1620720000,1.095
1620806400,1.1755
1620892800,0.9279
1620979200,0.9162
1621065600,0.8934
1621152000,0.9482
1621238400,0.947
1621324800,1.2027
1621411200,1.2602
1621497600,1.2588
1621584000,1.4506
1621670400,1.4525
1621756800,1.427
1621843200,1.5643
1621929600,1.6101
1622016000,1.6139
1622102400,1.6279
1622188800,1.6193
1622275200,1.5237
1622361600,1.5
1622448000,1.5584
1622534400,1.5002
1622620800,1.5003
1622707200,1.5197
1622793600,1.5528
1622880000,1.5544
1622966400,1.528
1623052800,1.567
1623139200,1.4281
1623225600,1.3809
1623312000,1.3901
1623398400,1.1833
1623484800,1.1677
1623571200,1.1796
1623657600,1.0124
1623744000,0.9543
1623830400,0.9385
1623916800,0.9193
1624003200,0.9251
1624089600,0.9263
1624176000,0.9918
1624262400,0.919
1624348800,0.9315
1624435200,0.9008
1624521600,0.8748
1624608000,0.8888
1624694400,0.9565
1624780800,1.0491
1624867200,1.0065
1624953600,1.0106
1625040000,1.0053
1625126400,1.0008
1625212800,1.0259
1625299200,1.0605
1625385600,1.0152
1625472000,1.0011
1625558400,0.9953
1625644800,1.0473
1625731200,1.0374
1625817600,1.0253
1625904000,1.0235
1625990400,0.9512
1626076800,0.9703
1626163200,1.0003
1626249600,0.9915
1626336000,0.9936
1626422400,0.887
1626508800,0.865
1626595200,0.7782
1626681600,0.8046
1626768000,0.8551
1626854400,0.8975
1626940800,0.9013
1627027200,0.87
1627113600,0.8312
1627200000,0.8742
1627286400,0.895
1627372800,0.911
1627459200,0.8328
1627545600,0.8437
1627632000,0.8436
1627718400,0.8661
1627804800,0.8646
1627891200,0.8553
1627977600,0.7924
1628064000,0.8361
1628150400,0.8251
1628236800,0.8305
1628323200,0.8407
1628409600,0.8834
1628496000,0.8023
1628582400,0.7869
1628668800,0.804
1628755200,0.802
1628841600,0.8005
1628928000,0.8469
1629014400,0.8229
1629100800,0.7925
1629187200,0.8277
1629273600,0.8323
1629360000,0.8571
1629446400,0.8582
1629532800,0.8407
1629619200,0.8413
1629705600,0.7994
1629792000,0.8401
1629878400,0.8017
1629964800,0.7932
1630051200,0.7598
1630137600,0.7213
1630224000,0.6652
1630310400,0.6481
1630396800,0.6647
1630483200,0.6877
1630569600,0.6838
1630656000,0.6869
1630742400,0.6526
1630828800,0.6444
1630915200,0.6286
1631001600,0.9727
1631088000,1.0088
1631174400,0.9785
1631260800,0.9944
1631347200,0.9983
1631433600,1.0065
1631520000,1.0168
1631606400,0.9988
1631692800,1.0233
1631779200,1.0365
1631865600,1.0306
1631952000,1.0338
1632038400,1.1122
1632124800,1.0864
1632211200,1.075
1632297600,1.082
1632384000,1.0775
1632470400,1.0858
1632556800,1.0911
1632643200,1.2016
1632729600,1.2233
1632816000,1.0019
1632902400,0.9574
1632988800,0.9641
1633075200,0.9819
1633161600,0.9873
1633248000,0.9743
1633334400,0.9648
1633420800,0.9617
1633507200,0.9386
1633593600,0.9283
1633680000,0.928
1633766400,0.9247
1633852800,0.8217
1633939200,0.8286
1634025600,0.8063
1634112000,0.7971
1634198400,0.8051
1634284800,0.734
1634371200,0.6956
1634457600,0.5729
1634544000,0.4718
1634630400,0.4716
1634716800,0.5384
1634803200,0.5415
1634889600,0.5343
1634976000,0.5264
1635062400,0.5237
1635148800,0.5228
1635235200,0.5313
1635321600,0.5317
1635408000,0.6007
1635494400,0.5996
1635580800,0.5998
1635667200,0.6007
1635753600,0.5785
1635840000,0.6031
1635926400,0.5877
1636012800,0.5662
1636099200,0.5732
1636185600,0.5746
1636272000,0.5833
1636358400,0.5787
1636444800,0.588
1636531200,0.5121
1636617600,0.5101
1636704000,0.4904
1636790400,0.4916
1636876800,0.4932
1636963200,0.6159
1637049600,0.6263
1637136000,0.6144
1637222400,0.5643
1637308800,0.6105
1637395200,0.6135
1637481600,0.6341
1637568000,0.6372
1637654400,0.6031
1637740800,0.599
1637827200,0.6011
1637913600,0.6354
1638000000,0.6298
1638086400,0.6754
1638172800,0.6762
1638259200,0.7551
1638345600,0.7786
1638432000,0.7785
1638518400,1.0225
1638604800,1.0807
1638691200,1.0815
1638777600,1.0689
1638864000,1.0604
1638950400,1.0584
1639036800,1.1014
1639123200,1.0763
1639209600,1.0779
1639296000,1.0692
1639382400,1.0879
1639468800,1.0773
1639555200,1.0932
1639641600,1.0996
1639728000,1.0805
1639814400,1.0842
1639900800,1.0521
1639987200,1.0725
1640073600,1.0128
1640160000,1.0068
1640246400,1.0291
1640332800,0.7753
1640419200,0.7049
1640505600,0.6939
1640592000,0.6402
1640678400,0.6486
1640764800,0.6508
1640851200,0.5589
1640937600,0.5577
