timestamp,close
1609488000,738.0
1609574400,801.3
1609660800,1054.05
1609747200,1003.9
1609833600,1111.75
1609920000,1188.5
1610006400,1209.8
1610092800,1198.1
1610179200,1352.2
1610265600,1070.0
1610352000,1141.75
1610438400,1075.55
1610524800,1150.7
1610611200,1240.85
1610697600,1184.35
1610784000,1181.65
1610870400,1220.1
1610956800,1381.65
1611043200,1370.8
1611129600,1308.75
1611216000,1142.9
1611302400,1262.25
1611388800,1316.0
1611475200,1426.5
1611561600,1318.05
1611648000,1294.45
1611734400,1287.15
1611820800,1319.4
1611907200,1347.35
1611993600,1348.05
1612080000,1319.05
1612166400,1418.3
1612252800,1549.25
1612339200,1666.75
1612425600,1666.85
1612512000,1673.8
1612598400,1633.0
1612684800,1642.3
1612771200,1755.35
1612857600,1818.35
1612944000,1740.25
1613030400,1769.2
1613116800,1810.6
1613203200,1837.25
1613289600,1750.3
1613376000,1798.0
1613462400,1810.0
1613548800,1906.0
1613635200,1919.35
1613721600,1988.5
1613808000,1912.85
1613894400,1888.8
1613980800,1588.05
1614067200,1643.3
1614153600,1636.4
1614240000,1428.6
1614326400,1490.9
1614412800,1342.8
1614499200,1439.45
1614585600,1541.75
1614672000,1569.0
1614758400,1572.7
1614844800,1474.95
1614931200,1591.05
1615017600,1687.45
1615104000,1691.5
1615190400,1815.75
1615276800,1808.25
1615363200,1767.0
1615449600,1796.25
1615536000,1792.5
1615622400,1889.7
1615708800,1794.15
1615795200,1800.3
1615881600,1785.2
1615968000,1816.6
1616054400,1793.6
1616140800,1823.8
1616227200,1780.1
1616313600,1789.6
1616400000,1680.0
1616486400,1696.0
1616572800,1573.5
1616659200,1631.05
1616745600,1694.1
1616832000,1719.8
1616918400,1705.8
1617004800,1819.75
1617091200,1815.1
1617177600,1929.85
1617264000,1998.0
1617350400,2113.6
1617436800,2037.25
1617523200,2030.05
1617609600,2100.75
1617696000,2076.55
1617782400,2029.7
1617868800,2081.3
1617955200,2171.25
1618041600,2132.65
1618128000,2186.8
1618214400,2166.0
1618300800,2373.7
1618387200,2473.8
1618473600,2432.45
1618560000,2465.85
1618646400,2211.6
1618732800,2274.25
1618819200,2096.6
1618905600,2299.85
1618992000,2473.85
1619078400,2129.95
1619164800,2277.1
1619251200,2199.35
1619337600,2456.6
1619424000,2550.45
1619510400,2616.8
1619596800,2733.6
1619683200,2777.4
1619769600,2863.0
1619856000,2895.45
1619942400,3151.1
1620028800,3318.15
1620115200,3343.0
1620201600,3443.6
1620288000,3443.0
1620374400,3536.4
1620460800,3942.85
1620547200,4117.1
1620633600,3967.55
1620720000,4317.0
1620806400,3968.5
1620892800,3885.45
1620979200,3915.4
1621065600,3868.5
1621152000,3522.75
1621238400,3516.6
1621324800,2986.5
1621411200,2718.5
1621497600,2690.55
1621584000,2249.1
1621670400,2155.6
1621756800,2292.8
1621843200,2665.1
1621929600,2893.1
1622016000,2737.75
1622102400,2568.35
1622188800,2490.05
1622275200,2454.6
1622361600,2454.15
1622448000,2653.55
1622534400,2694.9
1622620800,2820.85
1622707200,2618.9
1622793600,2784.25
1622880000,2690.4
1622966400,2767.5
1623052800,2514.45
1623139200,2504.2
1623225600,2547.9
1623312000,2443.4
1623398400,2322.7
1623484800,2322.9
1623571200,2500.7
1623657600,2620.95
1623744000,2526.6
1623830400,2442.35
1623916800,2337.55
1624003200,2244.8
1624089600,2202.05
1624176000,2011.2
1624262400,1941.9
1624348800,2005.25
1624435200,1920.15
1624521600,1944.95
1624608000,1750.05
1624694400,1866.15
1624780800,2050.6
1624867200,2129.55
1624953600,2160.0
1625040000,2128.4
1625126400,2058.45
1625212800,2194.6
1625299200,2334.25
1625385600,2272.2
1625472000,2338.4
1625558400,2376.95
1625644800,2180.95
1625731200,2128.35
1625817600,2121.45
1625904000,2097.65
1625990400,2143.85
1626076800,2027.15
1626163200,1898.0
1626249600,1951.95
1626336000,1913.7
1626422400,1876.35
1626508800,1959.85
1626595200,1891.5
1626681600,1760.7
1626768000,1875.9
1626854400,1991.1
1626940800,2063.75
1627027200,2133.35
1627113600,2175.45
1627200000,2327.1
1627286400,2203.55
1627372800,2297.5
1627459200,2295.4
1627545600,2405.15
1627632000,2443.1
1627718400,2589.75
1627804800,2616.0
1627891200,2491.15
1627977600,2478.75
1628064000,2679.7
1628150400,2771.7
1628236800,2957.5
1628323200,3138.55
1628409600,2944.8
1628496000,3145.55
1628582400,3234.1
1628668800,3142.4
1628755200,3228.35
1628841600,3310.7
1628928000,3164.05
1629014400,3278.25
1629100800,3174.5
1629187200,3030.0
1629273600,2994.3
1629360000,3216.9
1629446400,3295.1
1629532800,3266.35
1629619200,3327.3
1629705600,3348.95
